crop,disease,image_location,description,treatment
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/696.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/697.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/698.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/699.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/700.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/701.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/702.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/703.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/704.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/705.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/706.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/707.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/708.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/709.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/710.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/711.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/712.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/713.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/714.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/715.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/716.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/717.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/718.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/719.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/720.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/721.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/722.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/723.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/724.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/725.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/726.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/727.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/728.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/729.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/730.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/731.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/732.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/733.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/734.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/735.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/736.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/737.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/738.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/739.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/740.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/741.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/742.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/743.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/744.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/745.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/746.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/747.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/748.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/749.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/750.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/751.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/752.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/753.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/754.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/755.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/756.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/757.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/758.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/759.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/760.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/761.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
Tomato,Bacterial Spot,data/crops_diseases/images/Tomato___Bacterial_spot/762.jpg,"Bacterial disease causing small, dark spots on leaves and fruits",Use copper-based bactericides and disease-free seeds
